Year,Trade_Flow,Reporter,Reporter_ISO,Partner,Partner_ISO,Trade_Value
2019,Export,China,CHN,Sri Lanka,LKA,4088060732
2019,Import,China,CHN,Chad,TCD,439826679
2019,Export,China,CHN,Chad,TCD,278768729
2019,Import,China,CHN,Chile,CHL,26291330382
2019,Export,China,CHN,Chile,CHL,14687690706
2019,Import,China,CHN,Colombia,COL,6276626472
2019,Export,China,CHN,Colombia,COL,9225688161
2019,Import,China,CHN,Comoros,COM,31714
2019,Export,China,CHN,Comoros,COM,73680886
2019,Import,China,CHN,Congo,COG,5934470091
2019,Export,China,CHN,Congo,COG,434929726
2019,Import,China,CHN,Dem. Rep. of the Congo,COD,4436612965
2019,Export,China,CHN,Dem. Rep. of the Congo,COD,2077308147
2019,Import,China,CHN,Cook Isds,COK,1266269
2019,Export,China,CHN,Cook Isds,COK,42699040
2019,Import,China,CHN,Costa Rica,CRI,720417073
2019,Export,China,CHN,Costa Rica,CRI,1518533394
2019,Import,China,CHN,Croatia,HRV,145386789
2019,Export,China,CHN,Croatia,HRV,1386437588
2019,Import,China,CHN,Cuba,CUB,491944276
2019,Export,China,CHN,Cuba,CUB,790429919
2019,Import,China,CHN,Cyprus,CYP,57606071
2019,Export,China,CHN,Cyprus,CYP,575625135
2019,Import,China,CHN,Czechia,CZE,4628040908
2019,Export,China,CHN,Czechia,CZE,12911007878
2019,Import,China,CHN,Benin,BEN,154356415
2019,Export,China,CHN,Benin,BEN,2155750008
2019,Import,China,CHN,Denmark,DNK,4955413618
2019,Export,China,CHN,Denmark,DNK,6716704121
2019,Import,China,CHN,Dominica,DMA,476594
2019,Export,China,CHN,Dominica,DMA,33895544
2019,Import,China,CHN,Dominican Rep.,DOM,471556063
2019,Export,China,CHN,Dominican Rep.,DOM,2393010537
2019,Import,China,CHN,Ecuador,ECU,3604999171
2019,Export,China,CHN,Ecuador,ECU,3632435783
2019,Import,China,CHN,El Salvador,SLV,113267801
2019,Export,China,CHN,El Salvador,SLV,1001324172
2019,Import,China,CHN,Equatorial Guinea,GNQ,1723012432
2019,Export,China,CHN,Equatorial Guinea,GNQ,113297021
2019,Import,China,CHN,Ethiopia,ETH,343910798
2019,Export,China,CHN,Ethiopia,ETH,2322761075
2019,Import,China,CHN,Eritrea,ERI,209891680
2019,Export,China,CHN,Eritrea,ERI,48607578
2019,Import,China,CHN,Estonia,EST,299411970
2019,Export,China,CHN,Estonia,EST,915839901
2019,Import,China,CHN,Faeroe Isds,FRO,155602695
2019,Export,China,CHN,Faeroe Isds,FRO,3985951
2019,Import,China,CHN,Fiji,FJI,14403106
2019,Export,China,CHN,Fiji,FJI,350249553
2019,Import,China,CHN,Finland,FIN,4630684912
2019,Export,China,CHN,Finland,FIN,3024718098
2019,Import,China,CHN,France,FRA,32580847723
2019,Export,China,CHN,France,FRA,33104055875
2019,Import,China,CHN,French Polynesia,PYF,6804901
2019,Export,China,CHN,French Polynesia,PYF,99347519
2019,Import,China,CHN,Djibouti,DJI,20136186
2019,Export,China,CHN,Djibouti,DJI,2210291000
2019,Import,China,CHN,Gabon,GAB,4612508259
2019,Export,China,CHN,Gabon,GAB,377221092
2019,Import,China,CHN,Georgia,GEO,81093330
2019,Export,China,CHN,Georgia,GEO,1400271994
2019,Import,China,CHN,Gambia,GMB,71443478
2019,Export,China,CHN,Gambia,GMB,512672640
2019,Import,China,CHN,State of Palestine,PSE,139914
2019,Export,China,CHN,State of Palestine,PSE,81963457
2019,Import,China,CHN,Germany,DEU,1.05037E+11
2019,Export,China,CHN,Germany,DEU,79706091157
2019,Import,China,CHN,Ghana,GHA,2543921249
2019,Export,China,CHN,Ghana,GHA,4906969469
2019,Import,China,CHN,Gibraltar,GIB,1487
2019,Export,China,CHN,Gibraltar,GIB,4335197
2019,Import,China,CHN,Kiribati,KIR,1919003
2019,Export,China,CHN,Kiribati,KIR,20208478
2019,Import,China,CHN,Greece,GRC,726214334
2019,Export,China,CHN,Greece,GRC,7740224115
2019,Import,China,CHN,Greenland,GRL,273714468
2019,Export,China,CHN,Greenland,GRL,808512
2019,Import,China,CHN,Grenada,GRD,2406
2019,Export,China,CHN,Grenada,GRD,14567002
2019,Import,China,CHN,Guatemala,GTM,193016638
2019,Export,China,CHN,Guatemala,GTM,2401423182
2019,Import,China,CHN,Guinea,GIN,2504860261
2019,Export,China,CHN,Guinea,GIN,1718196101
2019,Import,China,CHN,Guyana,GUY,45985991
2019,Export,China,CHN,Guyana,GUY,273030669
2019,Import,China,CHN,Haiti,HTI,4488345
2019,Export,China,CHN,Haiti,HTI,561067763
2019,Import,China,CHN,Holy See (Vatican City State),VAT,31826
2019,Export,China,CHN,Holy See (Vatican City State),VAT,6033
2019,Import,China,CHN,Honduras,HND,31780323
2019,Export,China,CHN,Honduras,HND,940485183
2019,Import,China,CHN,"China, Hong Kong SAR",HKG,9056649070
2019,Export,China,CHN,"China, Hong Kong SAR",HKG,2.79617E+11
2019,Import,China,CHN,Hungary,HUN,3747424136
2019,Export,China,CHN,Hungary,HUN,6439099565
2019,Import,China,CHN,Iceland,ISL,142632270
2019,Export,China,CHN,Iceland,ISL,113072089
2019,Import,China,CHN,Indonesia,IDN,33992842768
2019,Export,China,CHN,Indonesia,IDN,45685376592
2019,Import,China,CHN,Iran,IRN,13401559338
2019,Export,China,CHN,Iran,IRN,9608725504
2019,Import,China,CHN,Iraq,IRQ,23806377282
2019,Export,China,CHN,Iraq,IRQ,9473786901
2019,Import,China,CHN,Ireland,IRL,13449667683
2019,Export,China,CHN,Ireland,IRL,3267312597
2019,Import,China,CHN,Israel,ISR,5157622470
2019,Export,China,CHN,Israel,ISR,9516484371
2019,Import,China,CHN,Italy,ITA,21421271310
2019,Export,China,CHN,Italy,ITA,33410760529
2019,Import,China,CHN,Côte d'Ivoire,CIV,460758618
2019,Export,China,CHN,Côte d'Ivoire,CIV,2044093784
2019,Import,China,CHN,Jamaica,JAM,29254936
2019,Export,China,CHN,Jamaica,JAM,670393367
2019,Import,China,CHN,Japan,JPN,1.71523E+11
2019,Export,China,CHN,Japan,JPN,1.43224E+11
2019,Import,China,CHN,Kazakhstan,KAZ,9258817325
2019,Export,China,CHN,Kazakhstan,KAZ,12806978518
2019,Import,China,CHN,Jordan,JOR,433197484
2019,Export,China,CHN,Jordan,JOR,3734207268
2019,Import,China,CHN,Kenya,KEN,181206692
2019,Export,China,CHN,Kenya,KEN,4984584885
2019,Import,China,CHN,Dem. People's Rep. of Korea,PRK,215519182
2019,Export,China,CHN,Dem. People's Rep. of Korea,PRK,2588886470
2019,Import,China,CHN,Rep. of Korea,KOR,1.73553E+11
2019,Export,China,CHN,Rep. of Korea,KOR,1.10985E+11
2019,Import,China,CHN,Kuwait,KWT,13416579194
2019,Export,China,CHN,Kuwait,KWT,3860875530
2019,Import,China,CHN,Kyrgyzstan,KGZ,65960894
2019,Export,China,CHN,Kyrgyzstan,KGZ,6312091203
2019,Import,China,CHN,Lao People's Dem. Rep.,LAO,2159565526
2019,Export,China,CHN,Lao People's Dem. Rep.,LAO,1787923756
2019,Import,China,CHN,Lebanon,LBN,25994465
2019,Export,China,CHN,Lebanon,LBN,1676014428
2019,Import,China,CHN,Lesotho,LSO,31273182
2019,Export,China,CHN,Lesotho,LSO,72062473
2019,Import,China,CHN,Latvia,LVA,195650989
2019,Export,China,CHN,Latvia,LVA,1078372001
2019,Import,China,CHN,Liberia,LBR,112418837
2019,Export,China,CHN,Liberia,LBR,3909849171
2019,Import,China,CHN,Libya,LBY,4765665081
2019,Export,China,CHN,Libya,LBY,2453887188
2019,Import,China,CHN,Lithuania,LTU,436794029
2019,Export,China,CHN,Lithuania,LTU,1681946991
2019,Import,China,CHN,Luxembourg,LUX,282319685
2019,Export,China,CHN,Luxembourg,LUX,1546652143
2019,Import,China,CHN,"China, Macao SAR",MAC,66835612
2019,Export,China,CHN,"China, Macao SAR",MAC,3047188655
2019,Import,China,CHN,Madagascar,MDG,204556564
2019,Export,China,CHN,Madagascar,MDG,1073076996
2019,Import,China,CHN,Malawi,MWI,15708173
2019,Export,China,CHN,Malawi,MWI,260095242
2019,Import,China,CHN,Malaysia,MYS,71629893329
2019,Export,China,CHN,Malaysia,MYS,52481737626
2019,Import,China,CHN,Maldives,MDV,33715591
2019,Export,China,CHN,Maldives,MDV,342003419
2019,Import,China,CHN,Mali,MLI,160643783
2019,Export,China,CHN,Mali,MLI,435545226
2019,Import,China,CHN,Malta,MLT,358581866
2019,Export,China,CHN,Malta,MLT,1156398956
2019,Import,China,CHN,"LAIA, nes",,337542
2019,Export,China,CHN,"LAIA, nes",,14439697
2019,Import,China,CHN,Mauritania,MRT,915854545
2019,Export,China,CHN,Mauritania,MRT,1026409844
2019,Import,China,CHN,Mauritius,MUS,38861698
2019,Export,China,CHN,Mauritius,MUS,804583630
2019,Import,China,CHN,Mexico,MEX,14348767296
2019,Export,China,CHN,Mexico,MEX,46377886432
2019,Import,China,CHN,"Other Asia, nes",,1.72801E+11
2019,Export,China,CHN,"Other Asia, nes",,55081067163
2019,Import,China,CHN,Mongolia,MNG,6266587936
2019,Export,China,CHN,Mongolia,MNG,1830213579
2019,Import,China,CHN,Rep. of Moldova,MDA,46725977
2019,Export,China,CHN,Rep. of Moldova,MDA,119532427
2019,Import,China,CHN,Montenegro,MNE,43304791
2019,Export,China,CHN,Montenegro,MNE,113761911
2019,Import,China,CHN,Montserrat,MSR,2931
2019,Export,China,CHN,Montserrat,MSR,417694
2019,Import,China,CHN,Morocco,MAR,635507241
2019,Export,China,CHN,Morocco,MAR,4030059500
2019,Import,China,CHN,Mozambique,MOZ,711718696
2019,Export,China,CHN,Mozambique,MOZ,1956814352
2019,Import,China,CHN,Oman,OMN,19460465097
2019,Export,China,CHN,Oman,OMN,3020369705
2019,Import,China,CHN,Namibia,NAM,511605669
2019,Export,China,CHN,Namibia,NAM,200886096
2019,Import,China,CHN,Nauru,NRU,23450
2019,Export,China,CHN,Nauru,NRU,1221738
2019,Import,China,CHN,Nepal,NPL,33517773
2019,Export,China,CHN,Nepal,NPL,1483416760
2019,Import,China,CHN,"Oceania, nes",,855645
2019,Export,China,CHN,"Oceania, nes",,43616606
2019,Import,China,CHN,Netherlands,NLD,11195726777
2019,Export,China,CHN,Netherlands,NLD,73945360944
2019,Import,China,CHN,Curaçao,CUW,13465
2019,Export,China,CHN,Curaçao,CUW,58875291
2019,Import,China,CHN,Aruba,ABW,55708
2019,Export,China,CHN,Aruba,ABW,38884930
2019,Import,China,CHN,Saint Maarten,SXM,6867
2019,Export,China,CHN,Saint Maarten,SXM,6583384
2019,Import,China,CHN,Bonaire,BES,238
2019,Export,China,CHN,Bonaire,BES,10034
2019,Import,China,CHN,New Caledonia,NCL,1040694539
2019,Export,China,CHN,New Caledonia,NCL,155402527
2019,Import,China,CHN,Vanuatu,VUT,14655171
2019,Export,China,CHN,Vanuatu,VUT,76761133
2019,Import,China,CHN,New Zealand,NZL,12491022064
2019,Export,China,CHN,New Zealand,NZL,5704620867
2019,Import,China,CHN,Nicaragua,NIC,45551505
2019,Export,China,CHN,Nicaragua,NIC,501836118
2019,Import,China,CHN,Niger,NER,223868036
2019,Export,China,CHN,Niger,NER,288822685
2019,Import,China,CHN,Nigeria,NGA,2652140184
2019,Export,China,CHN,Nigeria,NGA,16634073560
2019,Import,China,CHN,"Other Europe, nes",,324357
2019,Export,China,CHN,"Other Europe, nes",,6735
2019,Import,China,CHN,Norfolk Isds,NFK,246
2019,Export,China,CHN,Norfolk Isds,NFK,473771
2019,Import,China,CHN,"Other Africa, nes",,69318
2019,Export,China,CHN,"Other Africa, nes",,3812714
2019,Import,China,CHN,Norway,NOR,3897903773
2019,Export,China,CHN,Norway,NOR,3392972618
2019,Import,China,CHN,FS Micronesia,FSM,12574564
2019,Export,China,CHN,FS Micronesia,FSM,18739197
2019,Import,China,CHN,Marshall Isds,MHL,45068960
2019,Export,China,CHN,Marshall Isds,MHL,2384715310
2019,Import,China,CHN,Palau,PLW,58814
2019,Export,China,CHN,Palau,PLW,18674644
2019,Import,China,CHN,Pakistan,PAK,1807881790
2019,Export,China,CHN,Pakistan,PAK,16183489293
2019,Import,China,CHN,Panama,PAN,443932774
2019,Export,China,CHN,Panama,PAN,7948178117
2019,Import,China,CHN,Papua New Guinea,PNG,3064926628
2019,Export,China,CHN,Papua New Guinea,PNG,801930720
2019,Import,China,CHN,Paraguay,PRY,16572584
2019,Export,China,CHN,Paraguay,PRY,1431003038
2019,Import,China,CHN,Peru,PER,15212398791
2019,Export,China,CHN,Peru,PER,8508588466
2019,Import,China,CHN,Philippines,PHL,20169743490
2019,Export,China,CHN,Philippines,PHL,40758535544
2019,Import,China,CHN,Poland,POL,3943810848
2019,Export,China,CHN,Poland,POL,23906086645
2019,Import,China,CHN,Portugal,PRT,2317890361
2019,Export,China,CHN,Portugal,PRT,4325491616
2019,Import,China,CHN,Guinea-Bissau,GNB,8402290
2019,Export,China,CHN,Guinea-Bissau,GNB,31923561
2019,Import,China,CHN,Timor-Leste,TLS,24560945
2019,Export,China,CHN,Timor-Leste,TLS,143578816
2019,Import,China,CHN,Qatar,QAT,8688789573
2019,Export,China,CHN,Qatar,QAT,2409266490
2019,Import,China,CHN,"North America and Central America, nes",,26148
2019,Export,China,CHN,"North America and Central America, nes",,2138461
2019,Import,China,CHN,Romania,ROU,2323744211
2019,Export,China,CHN,Romania,ROU,4562821795
2019,Import,China,CHN,Russian Federation,RUS,60257150829
2019,Export,China,CHN,Russian Federation,RUS,49484540457
2019,Import,China,CHN,Rwanda,RWA,35063293
2019,Export,China,CHN,Rwanda,RWA,264785882
2019,Import,China,CHN,Saint Kitts and Nevis,KNA,362769
2019,Export,China,CHN,Saint Kitts and Nevis,KNA,9707266
2019,Import,China,CHN,Saint Lucia,LCA,187522
2019,Export,China,CHN,Saint Lucia,LCA,21519169
2019,Import,China,CHN,Saint Pierre and Miquelon,SPM,2303
2019,Export,China,CHN,Saint Pierre and Miquelon,SPM,42927
2019,Import,China,CHN,Saint Vincent and the Grenadines,VCT,1252
2019,Export,China,CHN,Saint Vincent and the Grenadines,VCT,21313216
2019,Import,China,CHN,San Marino,SMR,3292023
2019,Export,China,CHN,San Marino,SMR,3795043
2019,Import,China,CHN,Sao Tome and Principe,STP,13623
2019,Export,China,CHN,Sao Tome and Principe,STP,8921015
2019,Import,China,CHN,Saudi Arabia,SAU,54257290908
2019,Export,China,CHN,Saudi Arabia,SAU,23924461913
2019,Import,China,CHN,Senegal,SEN,300981829
2019,Export,China,CHN,Senegal,SEN,2212615262
2019,Import,China,CHN,Serbia,SRB,362744706
2019,Export,China,CHN,Serbia,SRB,1025170854
2019,Import,China,CHN,Seychelles,SYC,68075
2019,Export,China,CHN,Seychelles,SYC,65307887
2019,Import,China,CHN,Sierra Leone,SLE,197454926
2019,Export,China,CHN,Sierra Leone,SLE,313687402
2019,Import,China,CHN,India,IND,17970064860
2019,Export,China,CHN,India,IND,74924285311
2019,Import,China,CHN,Singapore,SGP,35230305963
2019,Export,China,CHN,Singapore,SGP,54963720408
2019,Import,China,CHN,Slovakia,SVK,5967430429
2019,Export,China,CHN,Slovakia,SVK,2893893417
2019,Import,China,CHN,Viet Nam,VNM,64078465424
2019,Export,China,CHN,Viet Nam,VNM,98004332828
2019,Import,China,CHN,Slovenia,SVN,516462422
2019,Export,China,CHN,Slovenia,SVN,3404442100
2019,Import,China,CHN,Somalia,SOM,18637689
2019,Export,China,CHN,Somalia,SOM,732058352
2019,Import,China,CHN,South Africa,ZAF,25931258402
2019,Export,China,CHN,South Africa,ZAF,16560933078
2019,Import,China,CHN,Zimbabwe,ZWE,974025219
2019,Export,China,CHN,Zimbabwe,ZWE,368352751
2019,Import,China,CHN,Spain,ESP,8609200730
2019,Export,China,CHN,Spain,ESP,26823477558
2019,Import,China,CHN,South Sudan,SSD,1510937925
2019,Export,China,CHN,South Sudan,SSD,122630036
2019,Import,China,CHN,Sudan,SDN,740419527
2019,Export,China,CHN,Sudan,SDN,2292123281
2019,Import,China,CHN,Western Sahara,ESH,71
2019,Export,China,CHN,Western Sahara,ESH,71732
2019,Import,China,CHN,Suriname,SUR,53512973
2019,Export,China,CHN,Suriname,SUR,234716851
2019,Import,China,CHN,Eswatini,SWZ,765659
2019,Export,China,CHN,Eswatini,SWZ,42469159
2019,Import,China,CHN,Sweden,SWE,9137227677
2019,Export,China,CHN,Sweden,SWE,8515587874
2019,Import,China,CHN,Switzerland,CHE,27397843051
2019,Export,China,CHN,Switzerland,CHE,4543904313
2019,Import,China,CHN,Syria,SYR,1399253
2019,Export,China,CHN,Syria,SYR,1315798683
2019,Import,China,CHN,Tajikistan,TJK,84490493
2019,Export,China,CHN,Tajikistan,TJK,1612376344
2019,Import,China,CHN,Thailand,THA,46134731800
2019,Export,China,CHN,Thailand,THA,45619576914
2019,Import,China,CHN,Togo,TGO,180431633
2019,Export,China,CHN,Togo,TGO,2131523859
2019,Import,China,CHN,Tonga,TON,130069
2019,Export,China,CHN,Tonga,TON,29475288
2019,Import,China,CHN,Trinidad and Tobago,TTO,682025114
2019,Export,China,CHN,Trinidad and Tobago,TTO,363466665
2019,Import,China,CHN,United Arab Emirates,ARE,15086982119
2019,Export,China,CHN,United Arab Emirates,ARE,33450537693
2019,Import,China,CHN,Tunisia,TUN,208769535
2019,Export,China,CHN,Tunisia,TUN,1365185461
2019,Import,China,CHN,Turkey,TUR,3501653895
2019,Export,China,CHN,Turkey,TUR,17321762808
2019,Import,China,CHN,Turkmenistan,TKM,8685697798
2019,Export,China,CHN,Turkmenistan,TKM,431024191
2019,Import,China,CHN,Turks and Caicos Isds,TCA,5285
2019,Export,China,CHN,Turks and Caicos Isds,TCA,3022551
2019,Import,China,CHN,Tuvalu,TUV,26423
2019,Export,China,CHN,Tuvalu,TUV,21737475
2019,Import,China,CHN,Uganda,UGA,42278151
2019,Export,China,CHN,Uganda,UGA,741309691
2019,Import,China,CHN,Ukraine,UKR,4503826621
2019,Export,China,CHN,Ukraine,UKR,7379260016
2019,Import,China,CHN,North Macedonia,MKD,148704731
2019,Export,China,CHN,North Macedonia,MKD,131928003
2019,Import,China,CHN,Egypt,EGY,996819311
2019,Export,China,CHN,Egypt,EGY,12217146440
2019,Import,China,CHN,United Kingdom,GBR,23827508172
2019,Export,China,CHN,United Kingdom,GBR,62275958903
2019,Import,China,CHN,United Rep. of Tanzania,TZA,366339482
2019,Export,China,CHN,United Rep. of Tanzania,TZA,3814731392
2019,Import,China,CHN,USA,USA,1.23236E+11
2019,Export,China,CHN,USA,USA,4.18584E+11
2019,Import,China,CHN,Burkina Faso,BFA,59957108
2019,Export,China,CHN,Burkina Faso,BFA,261486916
2019,Import,China,CHN,Uruguay,URY,2968171426
2019,Export,China,CHN,Uruguay,URY,1949786812
2019,Import,China,CHN,Uzbekistan,UZB,2180633878
2019,Export,China,CHN,Uzbekistan,UZB,5044570600
2019,Import,China,CHN,Venezuela,VEN,4788365291
2019,Export,China,CHN,Venezuela,VEN,1539865613
2019,Import,China,CHN,Wallis and Futuna Isds,WLF,128
2019,Export,China,CHN,Wallis and Futuna Isds,WLF,710000
2019,Import,China,CHN,Samoa,WSM,442942
2019,Export,China,CHN,Samoa,WSM,87949345
2019,Import,China,CHN,Yemen,YEM,864442164
2019,Export,China,CHN,Yemen,YEM,2821133582
2019,Import,China,CHN,Zambia,ZMB,3298462198
2019,Export,China,CHN,Zambia,ZMB,970302724
2019,Import,China,CHN,"Areas, nes",,1.30724E+11
2019,Export,China,CHN,"Areas, nes",,8508170
2019,Import,France,FRA,World,WLD,6.43208E+11
2019,Export,France,FRA,World,WLD,5.56364E+11
2019,Import,France,FRA,Afghanistan,AFG,5579766
2019,Export,France,FRA,Afghanistan,AFG,26441852
2019,Import,France,FRA,Albania,ALB,95957357
2019,Export,France,FRA,Albania,ALB,55125530
2019,Import,France,FRA,Antarctica,ATA,1096602
2019,Export,France,FRA,Antarctica,ATA,3372396
2019,Import,France,FRA,Algeria,DZA,4665382928
2019,Export,France,FRA,Algeria,DZA,5512627641
2019,Import,France,FRA,American Samoa,ASM,261610
2019,Export,France,FRA,American Samoa,ASM,109075
2019,Import,France,FRA,Andorra,AND,21462721
2019,Export,France,FRA,Andorra,AND,249584372
2019,Import,France,FRA,Angola,AGO,509673910
2019,Export,France,FRA,Angola,AGO,286664623
2019,Import,France,FRA,Antigua and Barbuda,ATG,389483
2019,Export,France,FRA,Antigua and Barbuda,ATG,18480873
2019,Import,France,FRA,Azerbaijan,AZE,712537992
2019,Export,France,FRA,Azerbaijan,AZE,160478489
2019,Import,France,FRA,Argentina,ARG,446698691
2019,Export,France,FRA,Argentina,ARG,708631366
2019,Import,France,FRA,Australia,AUS,1263560135
2019,Export,France,FRA,Australia,AUS,2967580157
2019,Import,France,FRA,Austria,AUT,6781945013
2019,Export,France,FRA,Austria,AUT,4507350499
2019,Import,France,FRA,Bahamas,BHS,33534084
2019,Export,France,FRA,Bahamas,BHS,38274383
2019,Import,France,FRA,Bahrain,BHR,285252985
2019,Export,France,FRA,Bahrain,BHR,471822598
2019,Import,France,FRA,Bangladesh,BGD,3329439381
2019,Export,France,FRA,Bangladesh,BGD,295238920
2019,Import,France,FRA,Armenia,ARM,11829630
2019,Export,France,FRA,Armenia,ARM,60289370
2019,Import,France,FRA,Barbados,BRB,9612793
2019,Export,France,FRA,Barbados,BRB,11822483
2019,Import,France,FRA,Belgium,BEL,42680857356
2019,Export,France,FRA,Belgium,BEL,38344195380
2019,Import,France,FRA,Bermuda,BMU,8452068
2019,Export,France,FRA,Bermuda,BMU,15662829
2019,Import,France,FRA,Bhutan,BTN,690687
2019,Export,France,FRA,Bhutan,BTN,19278079
2019,Import,France,FRA,Bolivia (Plurinational State of),BOL,96681077
2019,Export,France,FRA,Bolivia (Plurinational State of),BOL,100539815
2019,Import,France,FRA,Bosnia Herzegovina,BIH,173977739
2019,Export,France,FRA,Bosnia Herzegovina,BIH,98200479
2019,Import,France,FRA,Botswana,BWA,39677589
2019,Export,France,FRA,Botswana,BWA,118987606
2019,Import,France,FRA,Bouvet Island,BVT,435057
2019,Export,France,FRA,Bouvet Island,BVT,24
2019,Import,France,FRA,Brazil,BRA,3423726516
2019,Export,France,FRA,Brazil,BRA,4634470405
2019,Import,France,FRA,Belize,BLZ,3197796
2019,Export,France,FRA,Belize,BLZ,2474180
2019,Import,France,FRA,Br. Indian Ocean Terr.,IOT,63223
2019,Export,France,FRA,Br. Indian Ocean Terr.,IOT,18816
2019,Import,France,FRA,Solomon Isds,SLB,1643431
2019,Export,France,FRA,Solomon Isds,SLB,11902315
2019,Import,France,FRA,Br. Virgin Isds,VGB,8482285
2019,Export,France,FRA,Br. Virgin Isds,VGB,114063131
2019,Import,France,FRA,Brunei Darussalam,BRN,793437
2019,Export,France,FRA,Brunei Darussalam,BRN,9318125
2019,Import,France,FRA,Bulgaria,BGR,1269329827
2019,Export,France,FRA,Bulgaria,BGR,1052752559
2019,Import,France,FRA,Myanmar,MMR,450398703
2019,Export,France,FRA,Myanmar,MMR,167255959
2019,Import,France,FRA,Burundi,BDI,3671459
2019,Export,France,FRA,Burundi,BDI,8538439
2019,Import,France,FRA,Belarus,BLR,114792018
2019,Export,France,FRA,Belarus,BLR,173324495
2019,Import,France,FRA,Cambodia,KHM,1200366880
2019,Export,France,FRA,Cambodia,KHM,226638057
2019,Import,France,FRA,Cameroon,CMR,252890061
2019,Export,France,FRA,Cameroon,CMR,581865506
2019,Import,France,FRA,Canada,CAN,3476192476
2019,Export,France,FRA,Canada,CAN,4196426989
2019,Import,France,FRA,Cabo Verde,CPV,282611
2019,Export,France,FRA,Cabo Verde,CPV,31797674
2019,Import,France,FRA,Cayman Isds,CYM,792885
2019,Export,France,FRA,Cayman Isds,CYM,21610684
2019,Import,France,FRA,Central African Rep.,CAF,5816436
2019,Export,France,FRA,Central African Rep.,CAF,38159492
2019,Import,France,FRA,Sri Lanka,LKA,373207705
2019,Export,France,FRA,Sri Lanka,LKA,129466954
